dd-mm-yyyy,2m_temperature,2m_dewpoint_temperature,surface_pressure,10m_wind_speed,total_precipitation,convective_available_potential_energy,month,day_of_year,Label
31-12-2000,19.02,12.11,1012.63,9.2,0.0,0.0,12,366,0
01-01-2001,19.4,12.27,1011.69,10.8,0.0,0.0,1,1,0
02-01-2001,20.35,13.03,1012.82,9.7,0.0,0.0,1,2,0
03-01-2001,20.45,13.5,1013.88,12.7,0.0,0.0,1,3,0
04-01-2001,18.13,11.0,1014.74,11.9,0.0,0.0,1,4,0
05-01-2001,16.3,8.8,1015.55,11.5,0.0,0.0,1,5,0
06-01-2001,15.46,8.73,1016.11,12.4,0.0,0.0,1,6,0
07-01-2001,15.5,8.36,1013.93,10.9,0.0,0.0,1,7,0
08-01-2001,16.7,9.02,1012.21,10.4,0.0,0.0,1,8,0
09-01-2001,18.06,12.47,1012.96,9.2,0.0,0.0,1,9,0
10-01-2001,17.72,9.44,1014.2,10.5,0.0,0.0,1,10,0
11-01-2001,15.95,6.5,1013.21,10.5,0.0,0.0,1,11,0
12-01-2001,15.66,6.32,1013.8,10.2,0.0,0.0,1,12,0
13-01-2001,16.56,7.78,1013.6,10.1,0.0,0.0,1,13,0
14-01-2001,17.18,8.29,1014.11,9.8,0.0,0.0,1,14,0
15-01-2001,17.07,7.71,1015.18,13.6,0.0,0.0,1,15,0
16-01-2001,17.16,8.63,1015.1,10.2,0.0,0.0,1,16,0
17-01-2001,17.83,9.12,1015.93,11.7,0.0,0.0,1,17,0
18-01-2001,17.16,7.56,1015.06,11.0,0.0,0.0,1,18,0
19-01-2001,17.15,6.43,1015.05,10.6,0.0,0.0,1,19,0
20-01-2001,17.82,8.89,1014.02,10.9,0.0,0.0,1,20,0
21-01-2001,18.56,8.71,1012.08,11.1,0.0,0.0,1,21,0
22-01-2001,19.95,10.58,1010.51,11.0,0.0,0.0,1,22,0
23-01-2001,21.83,13.81,1008.95,14.9,0.0,0.0,1,23,0
24-01-2001,19.42,8.44,1010.53,14.8,0.0,0.0,1,24,0
25-01-2001,16.69,5.58,1011.68,10.9,0.0,0.0,1,25,0
26-01-2001,17.35,6.62,1011.14,10.8,0.0,0.0,1,26,0
27-01-2001,18.29,7.77,1011.61,10.5,0.0,0.0,1,27,0
28-01-2001,18.3,8.36,1012.08,11.0,0.0,0.0,1,28,0
29-01-2001,18.68,9.08,1012.15,10.1,0.0,0.0,1,29,0
30-01-2001,20.14,10.22,1011.5,8.8,0.0,0.0,1,30,0
31-01-2001,19.82,14.18,1009.57,9.4,0.0,0.0,1,31,0
01-02-2001,21.74,14.52,1008.85,8.0,0.0,0.0,2,32,0
02-02-2001,22.65,13.66,1008.7,8.6,0.0,0.0,2,33,0
03-02-2001,21.4,9.02,1010.1,10.8,0.0,0.0,2,34,0
04-02-2001,20.56,10.05,1010.98,10.1,0.0,0.0,2,35,0
05-02-2001,21.27,12.22,1010.59,8.9,0.0,0.0,2,36,0
06-02-2001,22.32,15.75,1010.3,8.7,0.0,0.0,2,37,0
07-02-2001,21.08,10.07,1011.48,10.2,0.0,0.0,2,38,0
08-02-2001,20.15,8.92,1010.69,12.1,0.0,0.0,2,39,0
09-02-2001,19.78,8.44,1010.32,11.0,0.0,0.0,2,40,0
10-02-2001,19.78,8.23,1009.94,10.2,0.0,0.0,2,41,0
11-02-2001,20.42,11.86,1009.73,9.9,0.0,0.0,2,42,0
12-02-2001,21.15,11.3,1011.83,10.5,0.0,0.0,2,43,0
13-02-2001,20.9,10.6,1012.17,10.6,0.0,0.0,2,44,0
14-02-2001,20.93,10.14,1012.12,10.4,0.0,0.0,2,45,0
15-02-2001,22.5,12.0,1012.1,10.6,0.0,0.0,2,46,0
16-02-2001,22.54,14.86,1013.25,8.6,0.0,0.0,2,47,0
17-02-2001,23.77,16.18,1013.15,7.8,0.0,0.0,2,48,0
18-02-2001,24.05,17.1,1011.59,10.1,0.0,0.0,2,49,0
19-02-2001,24.94,17.51,1010.61,8.5,0.0,0.0,2,50,0
20-02-2001,24.11,16.56,1010.69,8.7,0.0,0.0,2,51,0
21-02-2001,23.98,19.93,1008.5,12.0,4.0,0.0,2,52,0
22-02-2001,22.95,20.05,1008.4,10.2,16.9,0.0,2,53,0
23-02-2001,23.29,16.48,1009.77,9.1,0.0,0.0,2,54,0
24-02-2001,24.39,18.18,1007.72,13.8,0.0,0.0,2,55,0
25-02-2001,25.61,21.19,1005.65,16.3,0.0,0.0,2,56,0
26-02-2001,26.48,21.72,1006.06,26.5,0.9,0.0,2,57,0
27-02-2001,25.75,20.15,1011.22,12.1,1.6,0.0,2,58,0
28-02-2001,25.48,21.1,1013.85,8.7,0.3,0.0,2,59,0
01-03-2001,25.51,21.86,1014.13,8.2,0.5,0.0,3,60,0
02-03-2001,25.58,20.62,1014.11,5.8,0.0,0.0,3,61,0
03-03-2001,25.7,14.18,1014.43,13.0,0.0,0.0,3,62,0
04-03-2001,25.29,13.81,1012.9,13.0,0.0,0.0,3,63,0
05-03-2001,23.78,16.39,1012.46,16.4,0.4,0.0,3,64,0
06-03-2001,24.37,16.12,1011.78,12.0,0.0,0.0,3,65,0
07-03-2001,24.08,11.93,1012.4,10.1,0.0,0.0,3,66,0
08-03-2001,24.83,11.71,1010.75,8.9,0.0,0.0,3,67,0
09-03-2001,24.87,16.84,1010.58,9.0,0.3,0.0,3,68,0
10-03-2001,25.95,15.0,1010.69,10.9,0.0,0.0,3,69,0
11-03-2001,25.24,14.0,1011.29,9.7,0.0,0.0,3,70,0
12-03-2001,25.48,14.14,1010.24,9.8,0.0,0.0,3,71,0
13-03-2001,26.5,15.38,1009.2,9.3,0.0,0.0,3,72,0
14-03-2001,27.34,20.23,1009.72,9.6,0.7,0.0,3,73,0
15-03-2001,27.55,18.27,1010.83,10.3,0.0,0.0,3,74,0
16-03-2001,27.6,19.02,1008.9,11.8,0.0,0.0,3,75,0
17-03-2001,28.03,20.51,1007.64,13.0,1.2,0.0,3,76,0
18-03-2001,28.37,20.95,1008.59,9.8,0.0,0.0,3,77,0
19-03-2001,28.39,16.67,1009.25,8.4,0.0,0.0,3,78,0
20-03-2001,28.41,19.22,1007.48,10.6,0.0,0.0,3,79,0
21-03-2001,29.17,21.49,1005.43,12.4,0.0,0.0,3,80,0
22-03-2001,28.85,22.68,1004.88,12.1,17.0,0.0,3,81,0
23-03-2001,27.54,22.84,1006.53,10.0,0.3,0.0,3,82,0
24-03-2001,28.08,21.51,1005.53,12.6,0.0,0.0,3,83,0
25-03-2001,28.12,20.8,1004.78,13.5,0.0,0.0,3,84,0
26-03-2001,28.57,21.06,1003.69,14.8,0.0,0.0,3,85,0
27-03-2001,28.36,21.66,1003.47,13.8,0.6,0.0,3,86,0
28-03-2001,29.04,23.32,1004.78,17.6,0.1,0.0,3,87,0
29-03-2001,29.31,23.82,1005.02,18.2,0.2,0.0,3,88,0
30-03-2001,28.85,24.0,1005.85,19.9,1.8,0.0,3,89,0
31-03-2001,27.22,23.38,1008.48,15.3,9.4,0.0,3,90,0
01-04-2001,26.73,23.11,1008.5,12.6,9.5,0.0,4,91,0
02-04-2001,26.8,23.5,1007.84,11.2,9.4,0.0,4,92,0
03-04-2001,28.13,23.07,1008.35,11.0,0.0,0.0,4,93,0
04-04-2001,28.86,22.68,1008.62,9.8,0.0,0.0,4,94,0
05-04-2001,29.42,22.28,1007.09,12.5,0.0,0.0,4,95,0
06-04-2001,30.02,23.7,1008.16,8.8,0.1,0.0,4,96,0
07-04-2001,30.46,24.0,1007.73,14.0,1.0,0.0,4,97,0
08-04-2001,30.65,23.61,1005.03,14.3,0.0,0.0,4,98,0
09-04-2001,30.82,23.63,1004.64,17.0,0.0,0.0,4,99,0
10-04-2001,31.04,25.33,1006.78,19.5,0.0,0.0,4,100,0
11-04-2001,30.8,25.23,1006.96,18.8,0.0,0.0,4,101,0
12-04-2001,30.28,25.21,1005.98,19.5,0.0,0.0,4,102,0
13-04-2001,30.61,20.65,1007.9,17.3,0.0,0.0,4,103,0
14-04-2001,27.35,19.42,1012.32,12.4,1.8,0.0,4,104,0
15-04-2001,27.46,22.52,1011.82,13.2,3.3,0.0,4,105,0
16-04-2001,28.14,23.37,1009.15,10.4,1.8,0.0,4,106,0
17-04-2001,29.09,23.7,1007.55,12.4,2.7,0.0,4,107,0
18-04-2001,27.33,21.47,1007.92,13.6,3.7,0.0,4,108,0
19-04-2001,29.07,22.87,1006.35,12.4,0.6,0.0,4,109,0
20-04-2001,30.15,19.96,1004.1,10.4,0.0,0.0,4,110,0
21-04-2001,30.58,18.78,1003.25,11.0,0.0,0.0,4,111,0
22-04-2001,30.28,15.44,1004.2,10.5,0.0,0.0,4,112,0
23-04-2001,30.48,18.74,1004.63,12.0,0.0,0.0,4,113,0
24-04-2001,30.89,21.35,1005.7,15.5,0.0,0.0,4,114,0
25-04-2001,30.65,21.58,1004.02,22.0,0.0,0.0,4,115,0
26-04-2001,30.42,23.46,1003.59,25.4,0.0,0.0,4,116,0
27-04-2001,30.73,23.96,1002.67,25.0,0.0,0.0,4,117,0
28-04-2001,31.17,24.61,1000.68,25.2,0.0,0.0,4,118,0
29-04-2001,31.2,25.05,1001.65,29.1,0.0,0.0,4,119,0
30-04-2001,29.98,25.07,1004.55,27.2,4.4,0.0,4,120,0
01-05-2001,28.8,24.92,1005.96,11.2,12.4,0.0,5,121,0
02-05-2001,28.95,25.13,1003.42,15.5,10.4,0.0,5,122,0
03-05-2001,29.06,25.44,1001.12,11.8,11.9,0.0,5,123,0
04-05-2001,30.22,25.6,1003.75,11.9,0.5,0.0,5,124,0
05-05-2001,29.01,25.04,1004.47,18.7,14.7,0.0,5,125,0
06-05-2001,27.55,24.58,1004.3,18.6,26.9,0.0,5,126,0
07-05-2001,26.75,24.33,1003.83,18.2,24.8,0.0,5,127,0
08-05-2001,29.73,26.33,1000.12,21.0,7.6,0.0,5,128,0
09-05-2001,30.56,26.63,998.88,20.6,0.6,0.0,5,129,0
10-05-2001,30.81,26.97,998.38,23.4,0.0,0.0,5,130,0
11-05-2001,30.18,26.51,1000.76,23.1,0.5,0.0,5,131,0
12-05-2001,26.83,23.54,1001.22,22.4,29.1,0.0,5,132,0
13-05-2001,27.68,23.06,1001.46,9.5,0.0,0.0,5,133,0
14-05-2001,28.51,23.36,1002.55,9.4,0.0,0.0,5,134,0
15-05-2001,29.01,24.29,1003.9,11.7,0.0,0.0,5,135,0
16-05-2001,28.53,24.97,1004.23,12.3,3.5,0.0,5,136,0
17-05-2001,29.24,25.55,1003.23,12.8,2.3,0.0,5,137,0
18-05-2001,29.8,25.95,1002.88,11.8,17.1,0.0,5,138,0
19-05-2001,29.85,26.33,1002.36,10.0,4.0,0.0,5,139,0
20-05-2001,29.91,26.41,1001.51,12.2,10.5,0.0,5,140,0
21-05-2001,30.16,26.99,1000.97,13.3,18.1,0.0,5,141,0
22-05-2001,29.12,26.11,1001.13,13.2,1.0,0.0,5,142,0
23-05-2001,30.87,27.3,999.88,14.4,0.0,0.0,5,143,0
24-05-2001,31.93,27.59,997.4,17.3,0.0,0.0,5,144,0
25-05-2001,31.14,26.88,996.62,16.0,0.0,0.0,5,145,0
26-05-2001,31.4,26.97,998.98,14.7,0.0,0.0,5,146,0
27-05-2001,30.03,26.56,1001.31,10.5,4.0,0.0,5,147,0
28-05-2001,28.89,25.97,1000.16,9.1,8.9,0.0,5,148,0
29-05-2001,28.72,26.19,999.57,11.9,23.8,0.0,5,149,0
30-05-2001,27.48,25.13,999.15,10.6,6.8,0.0,5,150,0
31-05-2001,29.27,25.41,998.77,12.1,4.6,0.0,5,151,0
01-06-2001,28.74,26.14,999.99,14.7,8.7,0.0,6,152,0
02-06-2001,27.03,25.28,1002.46,15.9,32.0,0.0,6,153,0
03-06-2001,26.31,25.0,1003.82,18.1,40.7,0.0,6,154,0
04-06-2001,26.74,25.24,1002.85,15.0,22.7,0.0,6,155,0
05-06-2001,27.44,25.41,1000.84,18.9,14.5,0.0,6,156,0
06-06-2001,27.99,25.37,999.74,15.8,3.0,0.0,6,157,0
07-06-2001,27.5,25.12,999.88,17.3,9.2,0.0,6,158,0
08-06-2001,27.83,25.37,998.75,11.2,6.0,0.0,6,159,0
09-06-2001,27.26,25.19,999.12,10.2,13.8,0.0,6,160,0
10-06-2001,27.91,25.13,998.52,11.1,3.9,0.0,6,161,0
11-06-2001,27.85,25.31,997.41,17.3,4.9,0.0,6,162,0
12-06-2001,28.01,25.03,996.5,25.8,5.4,0.0,6,163,0
13-06-2001,26.55,24.9,997.06,16.8,6.0,0.0,6,164,0
14-06-2001,26.4,24.68,996.45,18.9,20.0,0.0,6,165,0
15-06-2001,27.12,24.28,996.26,17.4,4.1,0.0,6,166,0
16-06-2001,26.69,23.47,995.18,16.2,0.4,0.0,6,167,0
17-06-2001,25.61,23.85,995.7,15.3,12.5,0.0,6,168,0
18-06-2001,26.7,25.14,998.08,18.4,11.7,0.0,6,169,0
19-06-2001,28.14,25.8,998.35,20.3,10.3,0.0,6,170,0
20-06-2001,28.07,25.26,997.0,16.9,10.0,0.0,6,171,0
21-06-2001,28.45,25.66,996.58,10.1,13.1,0.0,6,172,0
22-06-2001,27.49,25.59,996.38,6.6,9.9,0.0,6,173,0
23-06-2001,26.91,25.29,996.06,11.5,7.5,0.0,6,174,0
24-06-2001,27.35,25.1,996.55,17.1,8.7,0.0,6,175,0
25-06-2001,27.41,25.12,996.89,15.7,8.5,0.0,6,176,0
26-06-2001,27.25,25.17,996.05,15.2,10.9,0.0,6,177,0
27-06-2001,27.27,25.26,996.49,15.1,9.3,0.0,6,178,0
28-06-2001,27.01,25.42,996.37,11.0,16.3,0.0,6,179,0
29-06-2001,27.05,25.19,996.58,14.4,9.9,0.0,6,180,0
30-06-2001,27.86,25.38,999.77,20.9,11.9,0.0,6,181,0
01-07-2001,27.29,25.49,1001.21,16.6,18.8,0.0,7,182,0
02-07-2001,26.12,25.33,998.84,20.9,129.8,0.0,7,183,0
03-07-2001,26.23,24.69,996.19,22.4,47.3,0.0,7,184,0
04-07-2001,27.7,25.09,995.11,17.7,5.3,0.0,7,185,0
05-07-2001,28.65,25.34,994.81,19.3,1.2,0.0,7,186,0
06-07-2001,28.82,25.02,994.68,20.6,0.7,0.0,7,187,0
07-07-2001,28.21,25.21,995.35,21.8,4.2,0.0,7,188,0
08-07-2001,28.24,25.28,994.78,22.2,4.0,0.0,7,189,0
09-07-2001,27.98,25.35,996.48,20.0,4.7,0.0,7,190,0
10-07-2001,26.85,25.26,998.94,13.9,12.4,0.0,7,191,0
11-07-2001,26.09,24.98,999.25,14.8,26.2,0.0,7,192,0
12-07-2001,27.38,25.21,1000.78,17.3,17.3,0.0,7,193,0
13-07-2001,28.63,24.67,1000.79,19.5,0.6,0.0,7,194,0
14-07-2001,28.35,24.47,999.2,13.0,4.1,0.0,7,195,0
15-07-2001,28.11,25.25,997.97,6.8,3.4,0.0,7,196,0
16-07-2001,27.7,25.22,996.89,14.0,3.2,0.0,7,197,0
17-07-2001,27.87,25.13,995.94,19.7,6.2,0.0,7,198,0
18-07-2001,27.63,24.97,995.79,14.5,12.4,0.0,7,199,0
19-07-2001,27.38,25.0,996.81,20.7,2.7,0.0,7,200,0
20-07-2001,27.67,25.07,998.34,18.3,6.3,0.0,7,201,0
21-07-2001,27.0,25.06,997.46,14.7,18.0,0.0,7,202,0
22-07-2001,26.85,24.91,998.63,14.1,6.7,0.0,7,203,0
23-07-2001,27.23,25.04,1000.18,13.4,14.5,0.0,7,204,0
24-07-2001,27.24,25.15,1000.73,14.8,9.8,0.0,7,205,0
25-07-2001,27.7,25.28,1000.95,14.8,6.1,0.0,7,206,0
26-07-2001,27.5,25.13,1001.56,18.8,6.1,0.0,7,207,0
27-07-2001,28.15,25.55,1000.72,19.0,5.9,0.0,7,208,0
28-07-2001,28.92,25.93,1000.25,22.5,7.0,0.0,7,209,0
29-07-2001,28.48,26.2,1001.45,19.6,17.8,0.0,7,210,0
30-07-2001,27.75,26.1,1002.62,13.1,30.3,0.0,7,211,0
31-07-2001,28.72,25.96,1003.24,14.6,9.8,0.0,7,212,0
01-08-2001,27.94,26.0,1001.46,13.4,8.1,0.0,8,213,0
02-08-2001,27.25,25.52,998.75,12.1,26.9,0.0,8,214,0
03-08-2001,27.6,25.12,999.9,15.8,4.1,0.0,8,215,0
04-08-2001,27.54,24.93,1004.23,13.3,3.4,0.0,8,216,0
05-08-2001,27.39,24.97,1004.42,13.2,7.6,0.0,8,217,0
06-08-2001,27.74,24.81,1003.28,13.6,2.9,0.0,8,218,0
07-08-2001,28.29,25.13,1002.6,12.3,3.6,0.0,8,219,0
08-08-2001,28.3,25.22,1002.8,13.1,1.9,0.0,8,220,0
09-08-2001,27.99,25.51,1003.95,14.5,5.9,0.0,8,221,0
10-08-2001,27.5,24.72,1003.45,19.7,3.3,0.0,8,222,0
11-08-2001,27.99,24.9,1003.3,16.4,1.3,0.0,8,223,0
12-08-2001,28.02,25.08,1001.61,14.9,4.2,0.0,8,224,0
13-08-2001,27.55,25.26,999.53,10.7,5.9,0.0,8,225,0
14-08-2001,27.72,25.26,1000.51,15.1,7.6,0.0,8,226,0
15-08-2001,28.0,25.52,1001.88,13.0,5.5,0.0,8,227,0
16-08-2001,27.65,25.3,999.57,10.2,13.3,0.0,8,228,0
17-08-2001,27.8,25.63,997.22,7.9,11.8,0.0,8,229,0
18-08-2001,28.31,25.38,996.31,12.6,4.0,0.0,8,230,0
19-08-2001,28.7,25.59,997.46,17.4,1.3,0.0,8,231,0
20-08-2001,28.88,25.4,999.1,19.6,1.5,0.0,8,232,0
21-08-2001,28.63,25.03,1000.55,20.1,1.4,0.0,8,233,0
22-08-2001,28.26,24.93,999.8,17.1,1.7,0.0,8,234,0
23-08-2001,28.01,25.3,999.86,17.6,3.8,0.0,8,235,0
24-08-2001,27.86,25.33,1000.3,17.5,6.3,0.0,8,236,0
25-08-2001,27.76,25.3,1000.76,11.5,5.9,0.0,8,237,0
26-08-2001,27.89,25.48,999.91,8.1,5.6,0.0,8,238,0
27-08-2001,27.54,25.41,998.26,5.4,14.4,0.0,8,239,0
28-08-2001,26.97,25.05,997.08,9.2,7.5,0.0,8,240,0
29-08-2001,26.8,25.14,996.73,6.0,12.6,0.0,8,241,0
30-08-2001,27.22,25.2,996.03,13.0,10.1,0.0,8,242,0
31-08-2001,27.8,25.13,997.72,18.2,7.5,0.0,8,243,0
01-09-2001,27.71,25.05,1001.84,14.8,6.4,0.0,9,244,0
02-09-2001,28.37,25.34,1002.97,12.6,0.7,0.0,9,245,0
03-09-2001,28.59,25.92,1003.6,13.7,0.4,0.0,9,246,0
04-09-2001,27.89,25.66,1002.79,11.4,13.3,0.0,9,247,0
05-09-2001,27.22,25.35,1001.68,10.3,13.7,0.0,9,248,0
06-09-2001,26.82,24.87,1002.37,8.3,17.2,0.0,9,249,0
07-09-2001,26.79,24.81,1004.67,11.9,9.3,0.0,9,250,0
08-09-2001,27.28,25.4,1005.69,13.2,17.1,0.0,9,251,0
09-09-2001,27.78,25.74,1003.42,11.8,14.4,0.0,9,252,0
10-09-2001,27.46,25.7,1002.06,9.0,17.5,0.0,9,253,0
11-09-2001,26.25,24.81,1002.58,12.2,40.1,0.0,9,254,0
12-09-2001,26.0,24.58,1004.35,11.2,24.4,0.0,9,255,0
13-09-2001,27.37,24.96,1004.78,12.7,5.8,0.0,9,256,0
14-09-2001,28.12,25.13,1005.78,9.5,0.9,0.0,9,257,0
15-09-2001,28.25,24.94,1006.15,10.9,1.0,0.0,9,258,0
16-09-2001,27.55,25.46,1005.78,11.1,6.9,0.0,9,259,0
17-09-2001,26.78,24.84,1004.57,7.1,3.1,0.0,9,260,0
18-09-2001,27.26,24.85,1003.67,12.9,2.1,0.0,9,261,0
19-09-2001,28.12,24.68,1004.1,9.4,1.4,0.0,9,262,0
20-09-2001,28.5,25.08,1005.06,7.1,1.0,0.0,9,263,0
21-09-2001,28.42,24.82,1006.12,7.3,0.0,0.0,9,264,0
22-09-2001,28.66,24.78,1006.1,8.0,0.0,0.0,9,265,0
23-09-2001,28.27,24.3,1006.41,9.4,0.0,0.0,9,266,0
24-09-2001,27.25,24.6,1006.46,7.4,9.2,0.0,9,267,0
25-09-2001,27.6,24.68,1005.75,9.6,2.9,0.0,9,268,0
26-09-2001,28.36,24.41,1004.43,6.3,0.1,0.0,9,269,0
27-09-2001,28.22,25.37,1004.35,8.6,3.5,0.0,9,270,0
28-09-2001,28.35,24.94,1004.6,11.2,0.7,0.0,9,271,0
29-09-2001,27.91,24.8,1004.9,19.8,3.2,0.0,9,272,0
30-09-2001,26.12,24.65,1006.41,18.6,21.5,0.0,9,273,0
01-10-2001,26.02,24.52,1007.41,13.0,15.8,0.0,10,274,0
02-10-2001,26.77,24.85,1007.33,14.5,9.2,0.0,10,275,0
03-10-2001,26.55,24.56,1007.38,11.7,10.6,0.0,10,276,0
04-10-2001,26.53,24.59,1007.38,12.0,11.6,0.0,10,277,0
05-10-2001,27.11,24.7,1006.37,15.2,4.1,0.0,10,278,0
06-10-2001,27.28,24.72,1007.14,12.3,3.6,0.0,10,279,0
07-10-2001,27.64,25.04,1008.13,6.7,0.8,0.0,10,280,0
08-10-2001,27.92,25.16,1008.53,6.5,2.5,0.0,10,281,0
09-10-2001,27.97,25.38,1007.71,6.8,2.6,0.0,10,282,0
10-10-2001,26.13,24.66,1007.97,8.9,19.0,0.0,10,283,0
11-10-2001,27.47,24.4,1008.21,6.4,3.3,0.0,10,284,0
12-10-2001,27.96,24.63,1008.19,6.2,0.3,0.0,10,285,0
13-10-2001,27.34,25.08,1007.45,6.2,4.1,0.0,10,286,0
14-10-2001,26.95,24.58,1006.81,6.9,1.5,0.0,10,287,0
15-10-2001,26.98,24.68,1008.52,10.3,3.5,0.0,10,288,0
16-10-2001,26.6,24.52,1008.85,8.0,7.5,0.0,10,289,0
17-10-2001,26.03,24.13,1008.55,6.8,8.3,0.0,10,290,0
18-10-2001,25.47,23.98,1008.25,7.7,6.2,0.0,10,291,0
19-10-2001,25.98,22.76,1010.87,7.7,0.7,0.0,10,292,0
20-10-2001,25.62,22.24,1011.55,11.0,0.1,0.0,10,293,0
21-10-2001,25.62,22.43,1010.16,8.7,0.2,0.0,10,294,0
22-10-2001,26.08,22.42,1010.28,7.6,0.0,0.0,10,295,0
23-10-2001,26.48,22.5,1009.98,11.3,0.0,0.0,10,296,0
24-10-2001,26.78,22.88,1008.07,11.4,0.2,0.0,10,297,0
25-10-2001,26.52,22.09,1006.68,9.4,0.0,0.0,10,298,0
26-10-2001,26.18,21.62,1007.28,12.0,0.0,0.0,10,299,0
27-10-2001,25.06,21.03,1008.86,16.2,2.0,0.0,10,300,0
28-10-2001,24.95,22.9,1008.8,15.9,7.8,0.0,10,301,0
29-10-2001,24.41,22.96,1008.32,13.4,10.0,0.0,10,302,0
30-10-2001,23.95,23.07,1007.94,14.0,8.4,0.0,10,303,0
31-10-2001,24.98,22.65,1008.89,12.5,0.7,0.0,10,304,0
01-11-2001,25.13,22.12,1010.9,12.3,0.0,0.0,11,305,0
02-11-2001,25.46,21.73,1011.88,7.4,0.0,0.0,11,306,0
03-11-2001,25.31,22.05,1011.28,7.9,0.0,0.0,11,307,0
04-11-2001,24.97,21.29,1010.54,7.6,0.0,0.0,11,308,0
05-11-2001,25.45,21.3,1012.18,7.7,0.0,0.0,11,309,0
06-11-2001,26.12,21.87,1013.15,9.5,0.4,0.0,11,310,0
07-11-2001,24.12,20.96,1012.14,7.2,0.0,0.0,11,311,0
08-11-2001,23.84,21.36,1011.52,8.1,0.0,0.0,11,312,0
09-11-2001,24.42,20.76,1011.53,11.5,0.0,0.0,11,313,0
10-11-2001,24.04,20.82,1011.02,12.9,3.9,0.0,11,314,0
11-11-2001,23.06,21.81,1009.65,11.5,16.1,0.0,11,315,0
12-11-2001,23.22,21.39,1009.98,15.2,14.7,0.0,11,316,0
13-11-2001,23.8,22.09,1011.84,12.5,6.6,0.0,11,317,0
14-11-2001,24.98,20.8,1012.8,10.0,0.0,0.0,11,318,0
15-11-2001,23.37,17.8,1013.58,9.9,0.0,0.0,11,319,0
16-11-2001,23.98,18.59,1013.87,6.3,0.0,0.0,11,320,0
17-11-2001,23.32,19.05,1013.65,9.0,0.0,0.0,11,321,0
18-11-2001,24.18,20.31,1013.75,8.0,0.0,0.0,11,322,0
19-11-2001,23.69,20.47,1013.96,9.0,0.1,0.0,11,323,0
20-11-2001,23.55,20.9,1015.12,7.5,0.2,0.0,11,324,0
21-11-2001,23.42,20.05,1015.16,6.9,0.0,0.0,11,325,0
22-11-2001,23.76,19.58,1014.4,7.4,0.0,0.0,11,326,0
23-11-2001,23.15,19.82,1013.74,7.4,0.3,0.0,11,327,0
24-11-2001,23.19,19.21,1014.27,7.9,0.0,0.0,11,328,0
25-11-2001,22.35,16.88,1013.91,12.6,0.0,0.0,11,329,0
26-11-2001,22.13,17.03,1013.9,8.6,0.0,0.0,11,330,0
27-11-2001,22.6,18.08,1014.15,7.6,0.0,0.0,11,331,0
28-11-2001,22.49,18.29,1012.42,7.2,0.2,0.0,11,332,0
29-11-2001,23.25,18.03,1013.24,7.9,0.0,0.0,11,333,0
30-11-2001,21.14,16.24,1013.9,8.9,0.0,0.0,11,334,0
01-12-2001,20.0,13.92,1013.2,8.7,0.0,0.0,12,335,0
02-12-2001,20.24,13.38,1012.53,8.0,0.0,0.0,12,336,0
03-12-2001,19.67,13.62,1013.18,10.0,0.0,0.0,12,337,0
04-12-2001,20.02,13.8,1012.48,8.7,0.0,0.0,12,338,0
05-12-2001,20.85,14.05,1012.36,6.9,0.0,0.0,12,339,0
06-12-2001,21.18,14.59,1013.18,6.2,0.0,0.0,12,340,0
07-12-2001,20.51,13.68,1013.01,8.5,0.0,0.0,12,341,0
08-12-2001,21.18,15.29,1012.73,8.4,0.0,0.0,12,342,0
09-12-2001,21.35,16.47,1014.43,8.9,0.0,0.0,12,343,0
10-12-2001,20.67,16.16,1015.23,7.5,0.0,0.0,12,344,0
11-12-2001,20.2,14.58,1015.11,9.8,0.0,0.0,12,345,0
12-12-2001,19.69,13.27,1015.64,10.1,0.0,0.0,12,346,0
13-12-2001,19.83,13.66,1016.65,13.1,0.0,0.0,12,347,0
14-12-2001,19.53,13.65,1017.03,10.9,0.0,0.0,12,348,0
15-12-2001,19.06,13.59,1016.89,11.4,0.0,0.0,12,349,0
16-12-2001,19.08,12.95,1016.06,10.0,0.0,0.0,12,350,0
17-12-2001,18.78,12.83,1017.25,9.3,0.0,0.0,12,351,0
18-12-2001,19.06,12.9,1017.93,12.0,0.0,0.0,12,352,0
19-12-2001,18.92,12.7,1017.78,10.9,0.0,0.0,12,353,0
20-12-2001,19.07,13.12,1017.75,10.9,0.0,0.0,12,354,0
21-12-2001,19.18,13.27,1018.43,13.3,0.0,0.0,12,355,0
22-12-2001,18.73,10.72,1018.47,12.1,0.0,0.0,12,356,0
23-12-2001,17.87,11.13,1017.75,9.5,0.0,0.0,12,357,0
24-12-2001,17.92,12.47,1017.1,9.4,0.0,0.0,12,358,0
25-12-2001,18.04,11.58,1016.81,11.2,0.0,0.0,12,359,0
26-12-2001,18.09,11.5,1018.2,9.0,0.0,0.0,12,360,0
27-12-2001,18.38,11.92,1018.98,9.7,0.0,0.0,12,361,0
28-12-2001,18.86,11.28,1019.76,10.6,0.0,0.0,12,362,0
29-12-2001,18.54,10.82,1018.02,10.0,0.0,0.0,12,363,0
30-12-2001,18.42,11.3,1017.27,11.9,0.0,0.0,12,364,0
31-12-2001,18.41,10.36,1017.17,13.9,0.0,0.0,12,365,0
01-01-2002,17.84,8.48,1018.37,13.8,0.0,0.0,1,1,0
02-01-2002,17.66,9.34,1019.15,11.4,0.0,0.0,1,2,0
